event,parameter,station,date,min,max,mean,median,total,station_name
Irma,totpar,gtmpcmet,2017-09-11,0,991.1,200.18125,11.35,19217.4,Pellicer Creek (PC)
Irma,totpar,gtmpcmet,2017-09-12,0,1806.1,436.426041666667,28.85,41896.9,Pellicer Creek (PC)
Irma,totpar,gtmpcmet,2017-09-13,0,0.3,0.0176470588235294,0,0.3,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-07,0,0,0,0,0,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-08,0,0.251968503937008,0.00397801837270341,0,0.381889763779528,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-09,0,0.578740157480315,0.00951443569553806,0,0.913385826771653,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-10,0,0.220472440944882,0.0236220472440945,0,2.26771653543307,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-11,0,0.948818897637795,0.0675853018372703,0,6.48818897637795,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-12,0,0.0196850393700787,0.000328083989501312,0,0.031496062992126,Pellicer Creek (PC)
Irma,totprcp,gtmpcmet,2017-09-13,0,0,0,0,0,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-07,0,360,174.210526315789,250.5,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-08,16,82,41.375,40,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-09,12,100,50.4791666666667,44,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-10,20,89,56.1770833333333,54.5,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-11,52,204,139.28125,150.5,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-12,167,280,210.677083333333,206.5,NA,Pellicer Creek (PC)
Irma,wdir,gtmpcmet,2017-09-13,232,271,254.058823529412,252,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-07,0.671082555581791,11.6320976300844,6.15747678191714,7.94114357438453,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-08,5.81604881504219,12.974262741248,9.51399331402935,9.28330868554811,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-09,7.15821392620577,18.3429231859023,13.582431307244,13.6453452968298,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-10,12.5268743708601,27.2906905936595,18.2660283097419,16.105981333963,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-11,4.25018951868468,43.1729777424286,23.9865410665242,25.836678389899,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-12,1.34216511116358,8.50037903736936,4.59039109200045,4.36203661128164,NA,Pellicer Creek (PC)
Irma,wspd,gtmpcmet,2017-09-13,0.671082555581791,2.01324766674537,1.68428562969548,1.78955348155144,NA,Pellicer Creek (PC)
